transition,forest_type,trans_length,year,total_area
agri_year,1,5,2009-01-01,224.82919476513672
agri_year,1,5,2010-01-01,173.33270637701415
agri_year,1,5,2011-01-01,48.89226557220459
agri_year,1,5,2012-01-01,49.94571773919678
agri_year,1,5,2013-01-01,96.2650132335205
agri_year,1,5,2014-01-01,19.951888647460937
agri_year,1,5,2015-01-01,30.384985966003416
agri_year,1,5,2016-01-01,26.943617962280275
agri_year,1,5,2017-01-01,25.443050241760254
agri_year,1,5,2018-01-01,24.35867847479248
agri_year,1,5,2019-01-01,30.94866639324951
agri_year,1,5,2020-01-01,7.156880336120605
agri_year,1,5,2021-01-01,17.394877637268067
agri_year,1,6,1992-01-01,6.175775972290039
agri_year,1,6,1993-01-01,13.124815024108887
agri_year,1,6,1994-01-01,9.816891724609375
agri_year,1,6,1995-01-01,4.628272753601074
agri_year,1,6,1996-01-01,6.2888623872680665
agri_year,1,6,1997-01-01,8.244286822753907
agri_year,1,6,1998-01-01,14.946308881164551
agri_year,1,6,1999-01-01,12.423978578918456
agri_year,1,6,2000-01-01,60.52727265228271
agri_year,1,6,2001-01-01,89.07417361004639
agri_year,1,6,2002-01-01,85.03977414324952
agri_year,1,6,2003-01-01,117.57536547338867
agri_year,1,6,2004-01-01,78.7815870548706
agri_year,1,6,2005-01-01,114.09100353240967
agri_year,1,6,2006-01-01,94.66506381201172
agri_year,1,6,2007-01-01,43.795206405517575
agri_year,1,6,2008-01-01,96.31513479693604
agri_year,1,6,2009-01-01,123.43258627606201
agri_year,1,6,2010-01-01,166.9412480074463
agri_year,1,6,2011-01-01,96.0390139241333
agri_year,1,6,2012-01-01,80.16139350805663
agri_year,1,6,2013-01-01,91.83984324932861
agri_year,1,6,2014-01-01,74.11205930145263
agri_year,1,6,2015-01-01,22.476786325073242
agri_year,1,6,2016-01-01,21.976943645874023
agri_year,1,6,2017-01-01,26.067371570739745
agri_year,1,6,2018-01-01,17.09348308557129
agri_year,1,6,2019-01-01,26.287818763000487
agri_year,1,6,2020-01-01,5.270189694458008
agri_year,1,6,2021-01-01,13.350021554260254
agri_year,1,7,1993-01-01,8.69514736920166
agri_year,1,7,1994-01-01,15.739349776794434
agri_year,1,7,1995-01-01,6.338180421508789
agri_year,1,7,1996-01-01,9.683533199829101
agri_year,1,7,1997-01-01,10.581601041015626
agri_year,1,7,1998-01-01,10.294613737365722
agri_year,1,7,1999-01-01,12.341080383850098
agri_year,1,7,2000-01-01,32.09648254333496
agri_year,1,7,2001-01-01,65.50919673638916
agri_year,1,7,2002-01-01,108.4458009019165
agri_year,1,7,2003-01-01,90.16478460412597
agri_year,1,7,2004-01-01,82.41962207165527
agri_year,1,7,2005-01-01,90.38522771929932
agri_year,1,7,2006-01-01,151.6185429239502
agri_year,1,7,2007-01-01,40.62893747637939
agri_year,1,7,2008-01-01,55.39043392468262
agri_year,1,7,2009-01-01,70.26740686773681
agri_year,1,7,2010-01-01,120.2678427548828
agri_year,1,7,2011-01-01,128.49881229779052
agri_year,1,7,2012-01-01,168.93551800390625
agri_year,1,7,2013-01-01,157.1580657581787
agri_year,1,7,2014-01-01,66.06823488769531
agri_year,1,7,2015-01-01,91.53794403375244
agri_year,1,7,2016-01-01,19.025675093200682
agri_year,1,7,2017-01-01,17.150630064697264
agri_year,1,7,2018-01-01,17.551100262512207
agri_year,1,7,2019-01-01,16.2343729888916
agri_year,1,7,2020-01-01,6.884460879882813
agri_year,1,7,2021-01-01,8.304106095031738
agri_year,1,8,1994-01-01,8.117902514709472
agri_year,1,8,1995-01-01,6.488431927734375
agri_year,1,8,1996-01-01,12.990627929016114
agri_year,1,8,1997-01-01,7.951226968322754
agri_year,1,8,1998-01-01,10.383508227905274
agri_year,1,8,1999-01-01,10.872366011169433
agri_year,1,8,2000-01-01,32.705920742004395
agri_year,1,8,2001-01-01,46.94471124255371
agri_year,1,8,2002-01-01,75.50619879388428
agri_year,1,8,2003-01-01,134.311398460083
agri_year,1,8,2004-01-01,76.68270885943603
agri_year,1,8,2005-01-01,157.3964187719116
agri_year,1,8,2006-01-01,124.4213763682251
agri_year,1,8,2007-01-01,60.12981568786621
agri_year,1,8,2008-01-01,52.75897533447266
agri_year,1,8,2009-01-01,43.18411644354248
agri_year,1,8,2010-01-01,79.74256688995361
agri_year,1,8,2011-01-01,114.45411560339356
agri_year,1,8,2012-01-01,187.27085550097655
agri_year,1,8,2013-01-01,320.2383644672852
agri_year,1,8,2014-01-01,128.99676527227783
agri_year,1,8,2015-01-01,76.45772922540283
agri_year,1,8,2016-01-01,70.95605579803467
agri_year,1,8,2017-01-01,14.598517781066894
agri_year,1,8,2018-01-01,15.24252175756836
agri_year,1,8,2019-01-01,20.22424747167969
agri_year,1,8,2020-01-01,3.6176118424682615
agri_year,1,8,2021-01-01,14.82842682623291
agri_year,1,9,1995-01-01,4.55734068334961
agri_year,1,9,1996-01-01,9.997906468444825
agri_year,1,9,1997-01-01,12.366505760864257
agri_year,1,9,1998-01-01,10.43043975439453
agri_year,1,9,1999-01-01,12.597799929260255
agri_year,1,9,2000-01-01,28.552227859741212
agri_year,1,9,2001-01-01,36.379513970947265
agri_year,1,9,2002-01-01,37.69083773614502
agri_year,1,9,2003-01-01,85.07036004266358
agri_year,1,9,2004-01-01,133.63587065753174
agri_year,1,9,2005-01-01,107.43853868212891
agri_year,1,9,2006-01-01,161.4934611090088
agri_year,1,9,2007-01-01,55.32401134887695
agri_year,1,9,2008-01-01,70.51351462017823
agri_year,1,9,2009-01-01,37.361645544250486
agri_year,1,9,2010-01-01,49.85477966400146
agri_year,1,9,2011-01-01,56.872263016052244
agri_year,1,9,2012-01-01,197.8509181821289
agri_year,1,9,2013-01-01,348.5760991074219
agri_year,1,9,2014-01-01,163.00979297808837
agri_year,1,9,2015-01-01,119.79830081939697
agri_year,1,9,2016-01-01,65.95023064050292
agri_year,1,9,2017-01-01,49.410164668029786
agri_year,1,9,2018-01-01,11.95329970111084
agri_year,1,9,2019-01-01,15.625463532958983
agri_year,1,9,2020-01-01,4.373909294555664
agri_year,1,9,2021-01-01,6.421021950195312
agri_year,1,10,1996-01-01,6.75326176953125
agri_year,1,10,1997-01-01,10.140671885437012
agri_year,1,10,1998-01-01,13.569838043579102
agri_year,1,10,1999-01-01,9.428350263000489
agri_year,1,10,2000-01-01,32.33372131494141
agri_year,1,10,2001-01-01,34.473832610473636
agri_year,1,10,2002-01-01,42.93757295776367
agri_year,1,10,2003-01-01,42.39367874853516
agri_year,1,10,2004-01-01,93.52660519506836
agri_year,1,10,2005-01-01,172.76563650787352
agri_year,1,10,2006-01-01,134.68529941534425
agri_year,1,10,2007-01-01,59.28742681164551
agri_year,1,10,2008-01-01,67.28985880950928
agri_year,1,10,2009-01-01,47.27513472619629
agri_year,1,10,2010-01-01,40.22100011621094
agri_year,1,10,2011-01-01,33.34251297540283
agri_year,1,10,2012-01-01,126.65855324645996
agri_year,1,10,2013-01-01,381.07934462579345
agri_year,1,10,2014-01-01,186.11980997753906
agri_year,1,10,2015-01-01,179.20656742871094
agri_year,1,10,2016-01-01,90.49857346392822
agri_year,1,10,2017-01-01,49.00706619354248
agri_year,1,10,2018-01-01,46.92153213745117
agri_year,1,10,2019-01-01,13.783453153503418
agri_year,1,10,2020-01-01,2.7893429943847656
agri_year,1,10,2021-01-01,9.02667063269043
agri_year,1,11,1997-01-01,6.113340123413086
agri_year,1,11,1998-01-01,12.277264655395507
agri_year,1,11,1999-01-01,14.05984226953125
agri_year,1,11,2000-01-01,21.71905322229004
agri_year,1,11,2001-01-01,37.939982117065426
agri_year,1,11,2002-01-01,32.49535016815186
agri_year,1,11,2003-01-01,47.97165675970459
agri_year,1,11,2004-01-01,38.020166497802734
agri_year,1,11,2005-01-01,122.2502396607666
agri_year,1,11,2006-01-01,176.0789304337158
agri_year,1,11,2007-01-01,69.12304809674072
agri_year,1,11,2008-01-01,84.2931628293457
agri_year,1,11,2009-01-01,39.45718205297852
agri_year,1,11,2010-01-01,55.13376289575195
agri_year,1,11,2011-01-01,37.760984640930175
agri_year,1,11,2012-01-01,79.56606920959473
agri_year,1,11,2013-01-01,262.1040461138306
agri_year,1,11,2014-01-01,225.6434466689453
agri_year,1,11,2015-01-01,206.64220324127197
agri_year,1,11,2016-01-01,117.92187215252686
agri_year,1,11,2017-01-01,69.7750752876587
agri_year,1,11,2018-01-01,37.831780567687986
agri_year,1,11,2019-01-01,51.093991847839355
agri_year,1,11,2020-01-01,3.0797002165527343
agri_year,1,11,2021-01-01,4.816640236450195
agri_year,1,12,1998-01-01,7.947366631774902
agri_year,1,12,1999-01-01,13.808310734863282
agri_year,1,12,2000-01-01,23.349307309753417
agri_year,1,12,2001-01-01,34.16226484521484
agri_year,1,12,2002-01-01,30.37798843206787
agri_year,1,12,2003-01-01,37.6230594921875
agri_year,1,12,2004-01-01,51.963509191833495
agri_year,1,12,2005-01-01,65.53987140917968
agri_year,1,12,2006-01-01,131.00236151397706
agri_year,1,12,2007-01-01,67.59777257824707
agri_year,1,12,2008-01-01,92.47724802337646
agri_year,1,12,2009-01-01,58.45189941607666
agri_year,1,12,2010-01-01,59.341640128845214
agri_year,1,12,2011-01-01,39.63364200714111
agri_year,1,12,2012-01-01,66.46359099572754
agri_year,1,12,2013-01-01,171.57465598596193
agri_year,1,12,2014-01-01,186.26059777319335
agri_year,1,12,2015-01-01,269.11273009088137
agri_year,1,12,2016-01-01,128.5338069421997
agri_year,1,12,2017-01-01,104.70720001617431
agri_year,1,12,2018-01-01,51.59970969848633
agri_year,1,12,2019-01-01,35.63227131433106
agri_year,1,12,2020-01-01,12.042837153869629
agri_year,1,12,2021-01-01,3.9278518299560545
agri_year,1,13,1999-01-01,12.658753151977539
agri_year,1,13,2000-01-01,45.06327852215576
agri_year,1,13,2001-01-01,29.425983322143555
agri_year,1,13,2002-01-01,33.768531960327145
agri_year,1,13,2003-01-01,33.69449662878418
agri_year,1,13,2004-01-01,42.87134029876709
agri_year,1,13,2005-01-01,85.74560435076904
agri_year,1,13,2006-01-01,74.2324475185547
agri_year,1,13,2007-01-01,55.83563744372559
agri_year,1,13,2008-01-01,85.76824702532959
agri_year,1,13,2009-01-01,65.03577101879883
agri_year,1,13,2010-01-01,85.52616297198486
agri_year,1,13,2011-01-01,45.80761617687988
agri_year,1,13,2012-01-01,98.14306461444092
agri_year,1,13,2013-01-01,160.74608151116942
agri_year,1,13,2014-01-01,116.70606101953125
agri_year,1,13,2015-01-01,208.79157343505858
agri_year,1,13,2016-01-01,170.25520380639648
agri_year,1,13,2017-01-01,125.73049886968994
agri_year,1,13,2018-01-01,94.30973206072998
agri_year,1,13,2019-01-01,57.88117885107422
agri_year,1,13,2020-01-01,11.688836074157715
agri_year,1,13,2021-01-01,12.996678626037598
agri_year,1,14,2000-01-01,25.107015633239747
agri_year,1,14,2001-01-01,52.5567269140625
agri_year,1,14,2002-01-01,26.609628049987794
agri_year,1,14,2003-01-01,28.038865803894044
agri_year,1,14,2004-01-01,40.70110536566162
agri_year,1,14,2005-01-01,96.35004120739747
agri_year,1,14,2006-01-01,81.2350377701416
agri_year,1,14,2007-01-01,34.72437760467529
agri_year,1,14,2008-01-01,57.244407297912595
agri_year,1,14,2009-01-01,62.294891565185544
agri_year,1,14,2010-01-01,87.24384552783204
agri_year,1,14,2011-01-01,51.676156399047855
agri_year,1,14,2012-01-01,97.2655374197998
agri_year,1,14,2013-01-01,199.83555673956297
agri_year,1,14,2014-01-01,121.7595255966797
agri_year,1,14,2015-01-01,138.7985404463501
agri_year,1,14,2016-01-01,130.1042529206543
agri_year,1,14,2017-01-01,159.5137912210083
agri_year,1,14,2018-01-01,99.29932168505859
agri_year,1,14,2019-01-01,101.34938004528809
agri_year,1,14,2020-01-01,16.668245103088378
agri_year,1,14,2021-01-01,8.041046194763183
agri_year,1,15,2001-01-01,26.068087490478515
agri_year,1,15,2002-01-01,34.65042061322021
agri_year,1,15,2003-01-01,26.50048477746582
agri_year,1,15,2004-01-01,42.7943628928833
agri_year,1,15,2005-01-01,74.94595307244873
agri_year,1,15,2006-01-01,73.49859266442871
agri_year,1,15,2007-01-01,32.70492751000977
agri_year,1,15,2008-01-01,42.243707752807616
agri_year,1,15,2009-01-01,50.77520121380615
agri_year,1,15,2010-01-01,79.59925520629884
agri_year,1,15,2011-01-01,58.08113870629883
agri_year,1,15,2012-01-01,105.35707329742432
agri_year,1,15,2013-01-01,180.22507311767578
agri_year,1,15,2014-01-01,155.6155263154907
agri_year,1,15,2015-01-01,130.95755757647706
agri_year,1,15,2016-01-01,86.23685729125977
agri_year,1,15,2017-01-01,123.49497120092774
agri_year,1,15,2018-01-01,132.45600367828368
agri_year,1,15,2019-01-01,109.44399522943115
agri_year,1,15,2020-01-01,21.132130309753418
agri_year,1,15,2021-01-01,10.79047928741455
agri_year,1,16,2002-01-01,17.836816000366213
agri_year,1,16,2003-01-01,43.364412055603026
agri_year,1,16,2004-01-01,42.571867065734864
agri_year,1,16,2005-01-01,74.86391754229736
agri_year,1,16,2006-01-01,60.1427130579834
agri_year,1,16,2007-01-01,28.7317452689209
agri_year,1,16,2008-01-01,34.13688763433838
agri_year,1,16,2009-01-01,47.17980127819824
agri_year,1,16,2010-01-01,58.48062823187256
agri_year,1,16,2011-01-01,61.73719905499268
agri_year,1,16,2012-01-01,132.20884822198485
agri_year,1,16,2013-01-01,209.18055094848634
agri_year,1,16,2014-01-01,145.2797061932373
agri_year,1,16,2015-01-01,169.3254096739502
agri_year,1,16,2016-01-01,90.38749828955078
agri_year,1,16,2017-01-01,81.66059494097901
agri_year,1,16,2018-01-01,110.44766451568603
agri_year,1,16,2019-01-01,143.90112978375245
agri_year,1,16,2020-01-01,23.248338065490724
agri_year,1,16,2021-01-01,20.300748440917967
agri_year,1,17,2003-01-01,29.350565911987303
agri_year,1,17,2004-01-01,43.03809240979004
agri_year,1,17,2005-01-01,55.92686557946777
agri_year,1,17,2006-01-01,66.81144364361572
agri_year,1,17,2007-01-01,26.255208259643556
agri_year,1,17,2008-01-01,37.76565286480713
agri_year,1,17,2009-01-01,41.65768167822266
agri_year,1,17,2010-01-01,37.999511633300784
agri_year,1,17,2011-01-01,44.44089384362793
agri_year,1,17,2012-01-01,128.99692833392334
agri_year,1,17,2013-01-01,235.09622874206542
agri_year,1,17,2014-01-01,149.4295807991333
agri_year,1,17,2015-01-01,148.9911201519165
agri_year,1,17,2016-01-01,106.11485222064209
agri_year,1,17,2017-01-01,82.4201280970459
agri_year,1,17,2018-01-01,63.079566975097656
agri_year,1,17,2019-01-01,108.05048136737061
agri_year,1,17,2020-01-01,35.00190453967285
agri_year,1,17,2021-01-01,19.341624287353515
agri_year,1,18,2004-01-01,40.67475466784668
agri_year,1,18,2005-01-01,85.61550287866211
agri_year,1,18,2006-01-01,54.662269908996585
agri_year,1,18,2007-01-01,27.0557094397583
agri_year,1,18,2008-01-01,34.94798548065186
agri_year,1,18,2009-01-01,35.533467121032714
agri_year,1,18,2010-01-01,58.06625710253906
agri_year,1,18,2011-01-01,29.48797629083252
agri_year,1,18,2012-01-01,86.33410640087891
agri_year,1,18,2013-01-01,301.0084821989746
agri_year,1,18,2014-01-01,206.72592068499756
agri_year,1,18,2015-01-01,186.86261331274414
agri_year,1,18,2016-01-01,105.62887613415528
agri_year,1,18,2017-01-01,98.3218552341919
agri_year,1,18,2018-01-01,64.56055070568847
agri_year,1,18,2019-01-01,66.74843827679443
agri_year,1,18,2020-01-01,28.30007989276123
agri_year,1,18,2021-01-01,21.23687403881836
agri_year,1,19,2005-01-01,51.39221691619873
agri_year,1,19,2006-01-01,61.44284622772217
agri_year,1,19,2007-01-01,22.95143067553711
agri_year,1,19,2008-01-01,29.705873748168944
agri_year,1,19,2009-01-01,30.512920050231934
agri_year,1,19,2010-01-01,59.65263656567383
agri_year,1,19,2011-01-01,32.912839222045896
agri_year,1,19,2012-01-01,59.91516947265625
agri_year,1,19,2013-01-01,230.18595843005372
agri_year,1,19,2014-01-01,291.426740435852
agri_year,1,19,2015-01-01,212.24488465240478
agri_year,1,19,2016-01-01,129.54571145458985
agri_year,1,19,2017-01-01,100.25155581158447
agri_year,1,19,2018-01-01,80.69530975213623
agri_year,1,19,2019-01-01,72.71426304174804
agri_year,1,19,2020-01-01,14.201031555908203
agri_year,1,19,2021-01-01,15.36542096899414
agri_year,1,20,2006-01-01,48.58249926190186
agri_year,1,20,2007-01-01,27.375290303039552
agri_year,1,20,2008-01-01,20.492718973754883
agri_year,1,20,2009-01-01,40.18535501867676
agri_year,1,20,2010-01-01,37.52849939898682
agri_year,1,20,2011-01-01,30.5074147354126
agri_year,1,20,2012-01-01,54.45953620159912
agri_year,1,20,2013-01-01,141.5646007404785
agri_year,1,20,2014-01-01,287.08515136401365
agri_year,1,20,2015-01-01,240.20074255322265
agri_year,1,20,2016-01-01,137.4225634237671
agri_year,1,20,2017-01-01,119.690177348938
agri_year,1,20,2018-01-01,87.63023423919678
agri_year,1,20,2019-01-01,95.30610822650146
agri_year,1,20,2020-01-01,15.724094170227051
agri_year,1,20,2021-01-01,8.66207974029541
agri_year,1,21,2007-01-01,23.734851587036133
agri_year,1,21,2008-01-01,37.659240303894045
agri_year,1,21,2009-01-01,23.609328802185058
agri_year,1,21,2010-01-01,41.433754026306154
agri_year,1,21,2011-01-01,22.993423984558106
agri_year,1,21,2012-01-01,42.705189571533204
agri_year,1,21,2013-01-01,119.66353602990722
agri_year,1,21,2014-01-01,153.42539838165283
agri_year,1,21,2015-01-01,245.39449989746095
agri_year,1,21,2016-01-01,172.63581787768555
agri_year,1,21,2017-01-01,121.8431697253418
agri_year,1,21,2018-01-01,108.6602781260376
agri_year,1,21,2019-01-01,94.16635991131592
agri_year,1,21,2020-01-01,16.760977805908205
agri_year,1,21,2021-01-01,9.388380358154297
agri_year,1,22,2008-01-01,27.04618223297119
agri_year,1,22,2009-01-01,45.67785029888916
agri_year,1,22,2010-01-01,26.92810181750488
agri_year,1,22,2011-01-01,24.805925799072266
agri_year,1,22,2012-01-01,42.80511886083984
agri_year,1,22,2013-01-01,85.43832498413086
agri_year,1,22,2014-01-01,147.46151233746338
agri_year,1,22,2015-01-01,148.58218384674072
agri_year,1,22,2016-01-01,129.4211773583374
agri_year,1,22,2017-01-01,157.4919191583252
agri_year,1,22,2018-01-01,119.19322096343994
agri_year,1,22,2019-01-01,106.26845252661133
agri_year,1,22,2020-01-01,18.6846861829834
agri_year,1,22,2021-01-01,12.61780388092041
agri_year,1,23,2009-01-01,26.252834348876952
agri_year,1,23,2010-01-01,41.96875069799805
agri_year,1,23,2011-01-01,21.536188950012207
agri_year,1,23,2012-01-01,58.42161793286133
agri_year,1,23,2013-01-01,96.10618603533935
agri_year,1,23,2014-01-01,106.37628606182861
agri_year,1,23,2015-01-01,135.1422931685791
agri_year,1,23,2016-01-01,100.67243926141357
agri_year,1,23,2017-01-01,131.90257132226563
agri_year,1,23,2018-01-01,133.8336546477661
agri_year,1,23,2019-01-01,104.20354079016113
agri_year,1,23,2020-01-01,18.693713401550294
agri_year,1,23,2021-01-01,10.67462260522461
agri_year,1,24,2010-01-01,30.180563779663085
agri_year,1,24,2011-01-01,25.35407907244873
agri_year,1,24,2012-01-01,42.59506922784424
agri_year,1,24,2013-01-01,108.3208111519165
agri_year,1,24,2014-01-01,100.12888936889648
agri_year,1,24,2015-01-01,90.97700271533203
agri_year,1,24,2016-01-01,101.91774439117431
agri_year,1,24,2017-01-01,88.3667631317749
agri_year,1,24,2018-01-01,105.92145113751221
agri_year,1,24,2019-01-01,138.1286153189087
agri_year,1,24,2020-01-01,28.059108211303712
agri_year,1,24,2021-01-01,13.13171895739746
agri_year,1,25,2011-01-01,20.58726758679199
agri_year,1,25,2012-01-01,48.14253107873535
agri_year,1,25,2013-01-01,84.46328982519532
agri_year,1,25,2014-01-01,119.56356189282226
agri_year,1,25,2015-01-01,97.5634813293457
agri_year,1,25,2016-01-01,75.49851321990967
agri_year,1,25,2017-01-01,105.26829136743164
agri_year,1,25,2018-01-01,64.8021308394165
agri_year,1,25,2019-01-01,117.45505874432374
agri_year,1,25,2020-01-01,37.77240685986328
agri_year,1,25,2021-01-01,14.113172337219238
agri_year,1,26,2012-01-01,39.61239603918457
agri_year,1,26,2013-01-01,123.28547224603271
agri_year,1,26,2014-01-01,96.23410748632813
agri_year,1,26,2015-01-01,118.42233113433838
agri_year,1,26,2016-01-01,72.49872107775879
agri_year,1,26,2017-01-01,76.34061847253417
agri_year,1,26,2018-01-01,78.25946460205078
agri_year,1,26,2019-01-01,70.30128425878907
agri_year,1,26,2020-01-01,28.898068124816895
agri_year,1,26,2021-01-01,16.814284938171387
agri_year,1,27,2013-01-01,86.15685279455566
agri_year,1,27,2014-01-01,135.34803533648682
agri_year,1,27,2015-01-01,92.73606674395752
agri_year,1,27,2016-01-01,86.09952779058838
agri_year,1,27,2017-01-01,75.99256060906983
agri_year,1,27,2018-01-01,62.63389401159668
agri_year,1,27,2019-01-01,121.24428753094483
agri_year,1,27,2020-01-01,12.278816293518066
agri_year,1,27,2021-01-01,13.658166711120606
agri_year,1,28,2014-01-01,76.58241122570801
agri_year,1,28,2015-01-01,111.40255509820557
agri_year,1,28,2016-01-01,83.89116583654786
agri_year,1,28,2017-01-01,74.4817481124878
agri_year,1,28,2018-01-01,53.3417398850708
agri_year,1,28,2019-01-01,68.21969946905517
agri_year,1,28,2020-01-01,22.65470691357422
agri_year,1,28,2021-01-01,12.573709830993652
agri_year,1,29,2015-01-01,77.23336352227783
agri_year,1,29,2016-01-01,94.96472359136963
agri_year,1,29,2017-01-01,73.52231980108643
agri_year,1,29,2018-01-01,72.05076445837402
agri_year,1,29,2019-01-01,54.48505186279297
agri_year,1,29,2020-01-01,15.430225159118653
agri_year,1,29,2021-01-01,9.670897122436523
agri_year,1,30,2016-01-01,55.47286010150147
agri_year,1,30,2017-01-01,89.04983076428222
agri_year,1,30,2018-01-01,65.7951846225586
agri_year,1,30,2019-01-01,87.68817884997559
agri_year,1,30,2020-01-01,11.45282777557373
agri_year,1,30,2021-01-01,7.131404398193359
agri_year,1,31,2017-01-01,47.70097984429932
agri_year,1,31,2018-01-01,74.40084853601074
agri_year,1,31,2019-01-01,77.78500775848389
agri_year,1,31,2020-01-01,14.653609419921874
agri_year,1,31,2021-01-01,7.3699803588867185
agri_year,1,32,2018-01-01,40.79322448754883
agri_year,1,32,2019-01-01,84.92788479034424
agri_year,1,32,2020-01-01,13.63798557635498
agri_year,1,32,2021-01-01,9.691737333496095
agri_year,1,33,2019-01-01,51.54609456811524
agri_year,1,33,2020-01-01,12.88283805029297
agri_year,1,33,2021-01-01,7.225305980102539
agri_year,1,34,2020-01-01,14.164023497192384
agri_year,1,34,2021-01-01,8.693216757995605
agri_year,1,35,2021-01-01,8.71016206866455
agri_year,2,0,1988-01-01,2.142280503967285
agri_year,2,0,1989-01-01,4.450900748596191
agri_year,2,0,1990-01-01,2.38497724407959
agri_year,2,0,1991-01-01,4.243137159240723
agri_year,2,0,1992-01-01,9.55304154901123
agri_year,2,0,1993-01-01,19.266366829345703
agri_year,2,0,1994-01-01,11.497009166564942
agri_year,2,0,1995-01-01,8.109960465454101
agri_year,2,0,1996-01-01,20.220894424499512
agri_year,2,0,1997-01-01,32.23929736346435
agri_year,2,0,1998-01-01,19.213772837402345
agri_year,2,0,1999-01-01,21.091149690368653
agri_year,2,0,2000-01-01,13.947197957458496
agri_year,2,0,2001-01-01,43.58148670361328
agri_year,2,0,2002-01-01,29.248996090759277
agri_year,2,0,2003-01-01,92.64446960736085
agri_year,2,0,2004-01-01,73.76344717547607
agri_year,2,0,2005-01-01,36.16974411132812
agri_year,2,0,2006-01-01,19.053037159118652
agri_year,2,0,2007-01-01,25.346524196777345
agri_year,2,0,2008-01-01,45.65759663482666
agri_year,2,0,2009-01-01,56.39078553375244
agri_year,2,0,2010-01-01,53.285409033935544
agri_year,2,0,2011-01-01,44.0639925546875
agri_year,2,0,2012-01-01,93.6538664086914
agri_year,2,0,2013-01-01,143.8091682244873
agri_year,2,0,2014-01-01,118.16960681451415
agri_year,2,0,2015-01-01,110.50144086083985
agri_year,2,0,2016-01-01,65.01522026409913
agri_year,2,0,2017-01-01,89.147977887146
agri_year,2,0,2018-01-01,75.2650274857788
agri_year,2,0,2019-01-01,86.76327262719727
agri_year,2,0,2020-01-01,20.88398026086426
agri_year,2,0,2021-01-01,157.21498668225098
agri_year,2,1,1988-01-01,0.19750933221435546
agri_year,2,1,1989-01-01,3.224504643737793
agri_year,2,1,1990-01-01,2.026650342529297
agri_year,2,1,1991-01-01,1.170204064819336
agri_year,2,1,1992-01-01,1.6776445101928712
agri_year,2,1,1993-01-01,7.905860710998535
agri_year,2,1,1994-01-01,14.533200067077637
agri_year,2,1,1995-01-01,4.32104005078125
agri_year,2,1,1996-01-01,10.30481280871582
agri_year,2,1,1997-01-01,4.948426971557617
agri_year,2,1,1998-01-01,14.208336130004882
agri_year,2,1,1999-01-01,16.556242605651857
agri_year,2,1,2000-01-01,25.11025085437012
agri_year,2,1,2001-01-01,21.007006375915527
agri_year,2,1,2002-01-01,16.41863926043701
agri_year,2,1,2003-01-01,64.35819071166992
agri_year,2,1,2004-01-01,112.19730867791748
agri_year,2,1,2005-01-01,87.55324604144288
agri_year,2,1,2006-01-01,20.028943815063478
agri_year,2,1,2007-01-01,11.139101167541504
agri_year,2,1,2008-01-01,25.730046394836425
agri_year,2,1,2009-01-01,33.1489969329834
agri_year,2,1,2010-01-01,22.563110443969727
agri_year,2,1,2011-01-01,30.939588368164063
agri_year,2,1,2012-01-01,49.23173049475098
agri_year,2,1,2013-01-01,99.51877773895264
agri_year,2,1,2014-01-01,77.87867106762695
agri_year,2,1,2015-01-01,101.50806511962891
agri_year,2,1,2016-01-01,83.30702924865723
agri_year,2,1,2017-01-01,60.27860299090576
agri_year,2,1,2018-01-01,44.81973425775146
agri_year,2,1,2019-01-01,59.25711959155274
agri_year,2,1,2020-01-01,18.153839457824706
agri_year,2,1,2021-01-01,73.66828298919678
agri_year,2,2,1990-01-01,2.782500350280762
agri_year,2,2,1991-01-01,2.003258909484863
agri_year,2,2,1992-01-01,1.8790539840698242
agri_year,2,2,1993-01-01,3.1471467655029297
agri_year,2,2,1994-01-01,5.970774025939941
agri_year,2,2,1995-01-01,7.726300455322265
agri_year,2,2,1996-01-01,11.992351998046875
agri_year,2,2,1997-01-01,13.520201909057617
agri_year,2,2,1998-01-01,7.209356038269043
agri_year,2,2,1999-01-01,7.8643324910888674
agri_year,2,2,2000-01-01,16.516462412109377
agri_year,2,2,2001-01-01,26.46131290093994
agri_year,2,2,2002-01-01,24.617616232788087
agri_year,2,2,2003-01-01,58.391411565124514
agri_year,2,2,2004-01-01,72.95183270715332
agri_year,2,2,2005-01-01,103.06638237030029
agri_year,2,2,2006-01-01,47.78172808453369
agri_year,2,2,2007-01-01,20.306121894836426
agri_year,2,2,2008-01-01,15.949697707336426
agri_year,2,2,2009-01-01,17.759180567321778
agri_year,2,2,2010-01-01,26.00027424420166
agri_year,2,2,2011-01-01,19.611809965820314
agri_year,2,2,2012-01-01,38.467952199768064
agri_year,2,2,2013-01-01,60.89609550036621
agri_year,2,2,2014-01-01,66.46952513897705
agri_year,2,2,2015-01-01,60.384408645324704
agri_year,2,2,2016-01-01,85.6306505335083
agri_year,2,2,2017-01-01,72.92568849432374
agri_year,2,2,2018-01-01,47.628406239257814
agri_year,2,2,2019-01-01,42.36638100317383
agri_year,2,2,2020-01-01,16.34092585961914
agri_year,2,2,2021-01-01,18.064489899902345
agri_year,2,3,1991-01-01,1.6794665673217772
agri_year,2,3,1992-01-01,1.9123480501098633
agri_year,2,3,1993-01-01,1.2048804967651368
agri_year,2,3,1994-01-01,2.3779059841918944
