WKT,id
"MULTIPOLYGON (((-61.1567532077272 -12.9379891503774,-61.1550494517711 -12.9380040188304,-61.1533462147956 -12.9380486196602,-61.1516440156232 -12.9381229392811,-61.1499433727602 -12.9382269550546,-61.1482448042388 -12.9383606352964,-61.1465488274596 -12.9385239392862,-61.1448559590335 -12.9387168172801,-61.1431667146246 -12.9389392105256,-61.1414816087931 -12.9391910512795,-61.1398011548385 -12.9394722628287,-61.1381258646435 -12.9397827595134,-61.1364562485177 -12.9401224467533,-61.1347928150422 -12.9404912210765,-61.1331360709151 -12.9408889701507,-61.1314865207966 -12.9413155728176,-61.1298446671558 -12.9417708991299,-61.1282110101171 -12.9422548103909,-61.1265860473082 -12.9427671591966,-61.1249702737087 -12.9433077894803,-61.1233641814987 -12.9438765365611,-61.1217682599096 -12.9444732271929,-61.1201829950745 -12.9450976796181,-61.1186088698804 -12.9457497036223,-61.1170463638212 -12.9464291005928,-61.1154959528513 -12.9471356635787,-61.1139581092408 -12.947869177354,-61.1124333014319 -12.9486294184833,-61.1109219938959 -12.9494161553899,-61.1094246469915 -12.9502291484259,-61.1079417168252 -12.951068149946,-61.1064736551119 -12.951932904382,-61.1050209090374 -12.9528231483214,-61.1035839211222 -12.9537386105873,-61.1021631290868 -12.954679012321,-61.1007589657181 -12.9556440670671,-61.099371858738 -12.9566334808604,-61.0980022306727 -12.957646952316,-61.0966504987241 -12.9586841727207,-61.0953170746429 -12.959744826127,-61.094002364603 -12.9608285894497,-61.0927067690777 -12.961935132564,-61.0914306827181 -12.9630641184061,-61.0901744942325 -12.9642152030759,-61.0889385862679 -12.965388035942,-61.087723335294 -12.9665822597481,-61.0865291114879 -12.9677975107221,-61.0853562786218 -12.9690334186867,-61.0842051939519 -12.9702896071723,-61.0830762081098 -12.9715656935319,-61.0819696649956 -12.9728612890571,-61.0808859016729 -12.974175999097,-61.0798252482665 -12.9755094231783,-61.0787880278619 -12.9768611551268,-61.0777745564062 -12.9782307831922,-61.0767851426129 -12.9796178901723,-61.0758200878669 -12.9810220535409,-61.0748796861331 -12.9824428455764,-61.0739642238672 -12.9838798334916,-61.0730739799278 -12.9853325795661,-61.0722092254918 -12.9868006412794,-61.0713702239717 -12.9882835714457,-61.0705572309357 -12.98978091835,-61.0697704940291 -12.9912922258861,-61.0690102528998 -12.992817033695,-61.0682767391245 -12.9943548773054,-61.0675701761387 -12.9959052882754,-61.0668907791681 -12.9974677943346,-61.0662387551639 -12.9990419195287,-61.0656143027387 -13.0006271843638,-61.0650176121069 -13.0022231059529,-61.0644488650262 -13.0038291981628,-61.0639082347424 -13.0054449717624,-61.0633958859368 -13.0070699345712,-61.0629119746758 -13.00870359161,-61.0624566483634 -13.0103454452508,-61.0620300456965 -13.0119949953693,-61.0616322966223 -13.0136517394964,-61.0612635222992 -13.0153151729718,-61.0609238350592 -13.0169847890977,-61.0606133383745 -13.0186600792927,-61.0603321268253 -13.0203405332472,-61.0600802860714 -13.0220256390787,-61.0598578928259 -13.0237148834877,-61.059665014832 -13.0254077519138,-61.0595017108422 -13.027103728693,-61.0593680306004 -13.0288022972143,-61.059264014827 -13.0305029400774,-61.0591896952061 -13.0322051392498,-61.0591450943762 -13.0339083762253,-61.0591302259232 -13.0356121321814,-61.0591450943762 -13.0373158881374,-61.0591896952061 -13.0390191251129,-61.059264014827 -13.0407213242854,-61.0593680306004 -13.0424219671484,-61.0595017108422 -13.0441205356697,-61.059665014832 -13.0458165124489,-61.0598578928259 -13.0475093808751,-61.0600802860714 -13.049198625284,-61.0603321268253 -13.0508837311155,-61.0606133383745 -13.05256418507,-61.0609238350592 -13.054239475265,-61.0612635222992 -13.0559090913909,-61.0616322966223 -13.0575725248664,-61.0620300456965 -13.0592292689935,-61.0624566483634 -13.0608788191119,-61.0629119746758 -13.0625206727528,-61.0633958859368 -13.0641543297915,-61.0639082347424 -13.0657792926003,-61.0644488650262 -13.0673950661999,-61.0650176121069 -13.0690011584098,-61.0656143027387 -13.0705970799989,-61.0662387551639 -13.0721823448341,-61.0668907791681 -13.0737564700281,-61.0675701761387 -13.0753189760874,-61.0682767391245 -13.0768693870573,-61.0690102528998 -13.0784072306677,-61.0697704940291 -13.0799320384766,-61.0705572309357 -13.0814433460127,-61.0713702239717 -13.0829406929171,-61.0722092254918 -13.0844236230833,-61.0730739799278 -13.0858916847967,-61.0739642238672 -13.0873444308712,-61.0748796861331 -13.0887814187864,-61.0758200878669 -13.0902022108218,-61.0767851426129 -13.0916063741904,-61.0777745564062 -13.0929934811705,-61.0787880278619 -13.0943631092359,-61.0798252482665 -13.0957148411845,-61.0808859016729 -13.0970482652657,-61.0819696649956 -13.0983629753056,-61.0830762081098 -13.0996585708308,-61.0842051939519 -13.1009346571904,-61.0853562786218 -13.1021908456761,-61.0865291114879 -13.1034267536407,-61.087723335294 -13.1046420046146,-61.0889385862679 -13.1058362284207,-61.0901744942325 -13.1070090612868,-61.0914306827181 -13.1081601459567,-61.0927067690777 -13.1092891317987,-61.094002364603 -13.110395674913,-61.0953170746429 -13.1114794382357,-61.0966504987241 -13.112540091642,-61.0980022306727 -13.1135773120467,-61.099371858738 -13.1145907835023,-61.1007589657181 -13.1155801972957,-61.1021631290868 -13.1165452520417,-61.1035839211222 -13.1174856537754,-61.1050209090374 -13.1184011160413,-61.1064736551119 -13.1192913599808,-61.1079417168252 -13.1201561144168,-61.1094246469915 -13.1209951159368,-61.1109219938959 -13.1218081089729,-61.1124333014319 -13.1225948458794,-61.1139581092408 -13.1233550870087,-61.1154959528513 -13.124088600784,-61.1170463638212 -13.1247951637699,-61.1186088698804 -13.1254745607404,-61.1201829950745 -13.1261265847447,-61.1217682599096 -13.1267510371698,-61.1233641814987 -13.1273477278017,-61.1249702737087 -13.1279164748824,-61.1265860473082 -13.1284571051662,-61.1282110101171 -13.1289694539718,-61.1298446671558 -13.1294533652328,-61.1314865207966 -13.1299086915452,-61.1331360709151 -13.1303352942121,-61.1347928150422 -13.1307330432862,-61.1364562485177 -13.1311018176094,-61.1381258646435 -13.1314415048493,-61.1398011548385 -13.1317520015341,-61.1414816087931 -13.1320332130833,-61.1431667146246 -13.1322850538372,-61.1448559590335 -13.1325074470826,-61.1465488274596 -13.1327003250765,-61.1482448042388 -13.1328636290664,-61.1499433727602 -13.1329973093082,-61.1516440156232 -13.1331013250816,-61.1533462147956 -13.1331756447025,-61.1550494517711 -13.1332202455323,-61.1567532077272 -13.1332351139853,-61.1584569636833 -13.1332202455323,-61.1601602006588 -13.1331756447025,-61.1618623998312 -13.1331013250816,-61.1635630426942 -13.1329973093082,-61.1652616112156 -13.1328636290664,-61.1669575879948 -13.1327003250765,-61.1686504564209 -13.1325074470826,-61.1703397008298 -13.1322850538372,-61.1720248066613 -13.1320332130833,-61.1737052606159 -13.1317520015341,-61.1753805508109 -13.1314415048493,-61.1770501669367 -13.1311018176094,-61.1787136004122 -13.1307330432862,-61.1803703445393 -13.1303352942121,-61.1820198946578 -13.1299086915452,-61.1836617482986 -13.1294533652328,-61.1852954053373 -13.1289694539718,-61.1869203681462 -13.1284571051662,-61.1885361417457 -13.1279164748824,-61.1901422339557 -13.1273477278017,-61.1917381555448 -13.1267510371698,-61.1933234203799 -13.1261265847447,-61.1948975455739 -13.1254745607404,-61.1964600516332 -13.1247951637699,-61.1980104626031 -13.124088600784,-61.1995483062136 -13.1233550870087,-61.2010731140224 -13.1225948458794,-61.2025844215585 -13.1218081089729,-61.2040817684629 -13.1209951159368,-61.2055646986292 -13.1201561144168,-61.2070327603425 -13.1192913599808,-61.208485506417 -13.1184011160413,-61.2099224943322 -13.1174856537754,-61.2113432863676 -13.1165452520417,-61.2127474497363 -13.1155801972957,-61.2141345567164 -13.1145907835023,-61.2155041847817 -13.1135773120467,-61.2168559167303 -13.112540091642,-61.2181893408115 -13.1114794382357,-61.2195040508514 -13.110395674913,-61.2207996463767 -13.1092891317987,-61.2220757327362 -13.1081601459566,-61.2233319212219 -13.1070090612868,-61.2245678291865 -13.1058362284207,-61.2257830801604 -13.1046420046146,-61.2269773039665 -13.1034267536406,-61.2281501368326 -13.1021908456761,-61.2293012215025 -13.1009346571904,-61.2304302073446 -13.0996585708308,-61.2315367504588 -13.0983629753056,-61.2326205137815 -13.0970482652657,-61.2336811671879 -13.0957148411845,-61.2347183875925 -13.0943631092359,-61.2357318590482 -13.0929934811705,-61.2367212728415 -13.0916063741904,-61.2376863275875 -13.0902022108218,-61.2386267293212 -13.0887814187864,-61.2395421915872 -13.0873444308712,-61.2404324355266 -13.0858916847967,-61.2412971899626 -13.0844236230833,-61.2421361914826 -13.0829406929171,-61.2429491845187 -13.0814433460127,-61.2437359214252 -13.0799320384766,-61.2444961625546 -13.0784072306677,-61.2452296763299 -13.0768693870573,-61.2459362393157 -13.0753189760874,-61.2466156362862 -13.0737564700281,-61.2472676602905 -13.072182344834,-61.2478921127157 -13.0705970799989,-61.2484888033475 -13.0690011584098,-61.2490575504282 -13.0673950661999,-61.249598180712 -13.0657792926003,-61.2501105295176 -13.0641543297915,-61.2505944407786 -13.0625206727528,-61.251049767091 -13.0608788191119,-61.2514763697579 -13.0592292689935,-61.251874118832 -13.0575725248664,-61.2522428931552 -13.0559090913909,-61.2525825803952 -13.054239475265,-61.2528930770799 -13.05256418507,-61.2531742886291 -13.0508837311155,-61.253426129383 -13.049198625284,-61.2536485226285 -13.0475093808751,-61.2538414006224 -13.0458165124489,-61.2540047046122 -13.0441205356697,-61.254138384854 -13.0424219671484,-61.2542424006274 -13.0407213242854,-61.2543167202483 -13.0390191251129,-61.2543613210782 -13.0373158881374,-61.2543761895312 -13.0356121321814,-61.2543613210782 -13.0339083762253,-61.2543167202483 -13.0322051392498,-61.2542424006274 -13.0305029400774,-61.254138384854 -13.0288022972143,-61.2540047046122 -13.027103728693,-61.2538414006224 -13.0254077519138,-61.2536485226285 -13.0237148834877,-61.253426129383 -13.0220256390787,-61.2531742886291 -13.0203405332472,-61.2528930770799 -13.0186600792927,-61.2525825803952 -13.0169847890977,-61.2522428931552 -13.0153151729718,-61.251874118832 -13.0136517394964,-61.2514763697579 -13.0119949953693,-61.251049767091 -13.0103454452508,-61.2505944407786 -13.00870359161,-61.2501105295176 -13.0070699345712,-61.249598180712 -13.0054449717624,-61.2490575504282 -13.0038291981628,-61.2484888033475 -13.0022231059529,-61.2478921127157 -13.0006271843638,-61.2472676602905 -12.9990419195287,-61.2466156362862 -12.9974677943346,-61.2459362393157 -12.9959052882754,-61.2452296763299 -12.9943548773054,-61.2444961625546 -12.992817033695,-61.2437359214252 -12.9912922258861,-61.2429491845187 -12.98978091835,-61.2421361914826 -12.9882835714457,-61.2412971899626 -12.9868006412794,-61.2404324355266 -12.9853325795661,-61.2395421915871 -12.9838798334916,-61.2386267293212 -12.9824428455764,-61.2376863275875 -12.9810220535409,-61.2367212728415 -12.9796178901723,-61.2357318590482 -12.9782307831922,-61.2347183875925 -12.9768611551268,-61.2336811671879 -12.9755094231783,-61.2326205137815 -12.974175999097,-61.2315367504588 -12.9728612890571,-61.2304302073446 -12.9715656935319,-61.2293012215025 -12.9702896071723,-61.2281501368326 -12.9690334186867,-61.2269773039665 -12.9677975107221,-61.2257830801604 -12.9665822597481,-61.2245678291865 -12.965388035942,-61.2233319212219 -12.9642152030759,-61.2220757327362 -12.9630641184061,-61.2207996463767 -12.961935132564,-61.2195040508514 -12.9608285894497,-61.2181893408115 -12.959744826127,-61.2168559167303 -12.9586841727207,-61.2155041847817 -12.957646952316,-61.2141345567164 -12.9566334808604,-61.2127474497363 -12.9556440670671,-61.2113432863676 -12.954679012321,-61.2099224943322 -12.9537386105873,-61.208485506417 -12.9528231483214,-61.2070327603425 -12.951932904382,-61.2055646986292 -12.951068149946,-61.2040817684629 -12.9502291484259,-61.2025844215585 -12.9494161553899,-61.2010731140224 -12.9486294184833,-61.1995483062136 -12.947869177354,-61.1980104626031 -12.9471356635787,-61.1964600516332 -12.9464291005928,-61.1948975455739 -12.9457497036223,-61.1933234203799 -12.9450976796181,-61.1917381555448 -12.9444732271929,-61.1901422339557 -12.9438765365611,-61.1885361417457 -12.9433077894803,-61.1869203681462 -12.9427671591966,-61.1852954053373 -12.942254810391,-61.1836617482986 -12.9417708991299,-61.1820198946578 -12.9413155728176,-61.1803703445393 -12.9408889701507,-61.1787136004122 -12.9404912210765,-61.1770501669367 -12.9401224467533,-61.1753805508109 -12.9397827595134,-61.1737052606159 -12.9394722628287,-61.1720248066613 -12.9391910512795,-61.1703397008298 -12.9389392105256,-61.1686504564209 -12.9387168172801,-61.1669575879948 -12.9385239392862,-61.1652616112156 -12.9383606352964,-61.1635630426942 -12.9382269550546,-61.1618623998312 -12.9381229392811,-61.1601602006587 -12.9380486196602,-61.1584569636833 -12.9380040188304,-61.1567532077272 -12.9379891503774)))","1"
"MULTIPOLYGON (((-55.8607670037696 -11.5407302847029,-55.8590632478136 -11.5407451531559,-55.8573600108381 -11.5407897539857,-55.8556578116657 -11.5408640736066,-55.8539571688026 -11.5409680893801,-55.8522586002813 -11.5411017696219,-55.8505626235021 -11.5412650736117,-55.8488697550759 -11.5414579516056,-55.847180510667 -11.5416803448511,-55.8454954048355 -11.541932185605,-55.843814950881 -11.5422133971542,-55.842139660686 -11.5425238938389,-55.8404700445601 -11.5428635810788,-55.8388066110847 -11.543232355402,-55.8371498669575 -11.5436301044762,-55.8355003168391 -11.5440567071431,-55.8338584631982 -11.5445120334554,-55.8322248061595 -11.5449959447164,-55.8305998433507 -11.545508293522,-55.8289840697511 -11.5460489238058,-55.8273779775412 -11.5466176708866,-55.8257820559521 -11.5472143615184,-55.824196791117 -11.5478388139436,-55.8226226659229 -11.5484908379478,-55.8210601598637 -11.5491702349183,-55.8195097488937 -11.5498767979042,-55.8179719052833 -11.5506103116795,-55.8164470974744 -11.5513705528088,-55.8149357899383 -11.5521572897153,-55.813438443034 -11.5529702827514,-55.8119555128677 -11.5538092842715,-55.8104874511544 -11.5546740387075,-55.8090347050798 -11.5555642826469,-55.8075977171646 -11.5564797449128,-55.8061769251292 -11.5574201466465,-55.8047727617606 -11.5583852013926,-55.8033856547805 -11.5593746151859,-55.8020160267151 -11.5603880866415,-55.8006642947665 -11.5614253070462,-55.7993308706853 -11.5624859604525,-55.7980161606454 -11.5635697237752,-55.7967205651202 -11.5646762668895,-55.7954444787606 -11.5658052527316,-55.7941882902749 -11.5669563374014,-55.7929523823104 -11.5681291702675,-55.7917371313364 -11.5693233940736,-55.7905429075303 -11.5705386450476,-55.7893700746642 -11.5717745530122,-55.7882189899944 -11.5730307414978,-55.7870900041523 -11.5743068278574,-55.785983461038 -11.5756024233826,-55.7848996977153 -11.5769171334225,-55.783839044309 -11.5782505575037,-55.7828018239043 -11.5796022894523,-55.7817883524487 -11.5809719175177,-55.7807989386553 -11.5823590244978,-55.7798338839093 -11.5837631878664,-55.7788934821756 -11.5851839799019,-55.7779780199097 -11.5866209678171,-55.7770877759703 -11.5880737138916,-55.7762230215342 -11.5895417756049,-55.7753840200142 -11.5910247057712,-55.7745710269781 -11.5925220526755,-55.7737842900716 -11.5940333602116,-55.7730240489423 -11.5955581680205,-55.772290535167 -11.5970960116309,-55.7715839721811 -11.5986464226009,-55.7709045752106 -11.6002089286601,-55.7702525512063 -11.6017830538542,-55.7696280987812 -11.6033683186893,-55.7690314081494 -11.6049642402784,-55.7684626610686 -11.6065703324883,-55.7679220307848 -11.6081861060879,-55.7674096819792 -11.6098110688967,-55.7669257707182 -11.6114447259354,-55.7664704444059 -11.6130865795763,-55.7660438417389 -11.6147361296948,-55.7656460926648 -11.6163928738219,-55.7652773183416 -11.6180563072973,-55.7649376311017 -11.6197259234232,-55.7646271344169 -11.6214012136182,-55.7643459228677 -11.6230816675727,-55.7640940821138 -11.6247667734042,-55.7638716888684 -11.6264560178132,-55.7636788108745 -11.6281488862393,-55.7635155068846 -11.6298448630185,-55.7633818266428 -11.6315434315398,-55.7632778108694 -11.6332440744029,-55.7632034912485 -11.6349462735753,-55.7631588904187 -11.6366495105508,-55.7631440219657 -11.6383532665069,-55.7631588904187 -11.6400570224629,-55.7632034912485 -11.6417602594384,-55.7632778108694 -11.6434624586109,-55.7633818266428 -11.6451631014739,-55.7635155068846 -11.6468616699952,-55.7636788108745 -11.6485576467744,-55.7638716888684 -11.6502505152006,-55.7640940821138 -11.6519397596095,-55.7643459228677 -11.653624865441,-55.7646271344169 -11.6553053193955,-55.7649376311017 -11.6569806095905,-55.7652773183416 -11.6586502257164,-55.7656460926648 -11.6603136591919,-55.7660438417389 -11.661970403319,-55.7664704444059 -11.6636199534374,-55.7669257707182 -11.6652618070783,-55.7674096819792 -11.666895464117,-55.7679220307848 -11.6685204269258,-55.7684626610686 -11.6701362005254,-55.7690314081494 -11.6717422927353,-55.7696280987812 -11.6733382143244,-55.7702525512063 -11.6749234791595,-55.7709045752106 -11.6764976043536,-55.7715839721811 -11.6780601104129,-55.772290535167 -11.6796105213828,-55.7730240489423 -11.6811483649932,-55.7737842900716 -11.6826731728021,-55.7745710269781 -11.6841844803382,-55.7753840200142 -11.6856818272426,-55.7762230215342 -11.6871647574088,-55.7770877759703 -11.6886328191222,-55.7779780199097 -11.6900855651967,-55.7788934821756 -11.6915225531119,-55.7798338839093 -11.6929433451473,-55.7807989386553 -11.6943475085159,-55.7817883524487 -11.695734615496,-55.7828018239043 -11.6971042435614,-55.783839044309 -11.69845597551,-55.7848996977153 -11.6997893995912,-55.785983461038 -11.7011041096311,-55.7870900041523 -11.7023997051563,-55.7882189899944 -11.7036757915159,-55.7893700746642 -11.7049319800016,-55.7905429075303 -11.7061678879661,-55.7917371313364 -11.7073831389401,-55.7929523823104 -11.7085773627462,-55.7941882902749 -11.7097501956123,-55.7954444787606 -11.7109012802821,-55.7967205651202 -11.7120302661242,-55.7980161606454 -11.7131368092385,-55.7993308706853 -11.7142205725612,-55.8006642947665 -11.7152812259675,-55.8020160267151 -11.7163184463722,-55.8033856547805 -11.7173319178278,-55.8047727617606 -11.7183213316212,-55.8061769251292 -11.7192863863672,-55.8075977171646 -11.7202267881009,-55.8090347050798 -11.7211422503668,-55.8104874511544 -11.7220324943063,-55.8119555128677 -11.7228972487423,-55.813438443034 -11.7237362502623,-55.8149357899383 -11.7245492432984,-55.8164470974744 -11.7253359802049,-55.8179719052833 -11.7260962213342,-55.8195097488937 -11.7268297351095,-55.8210601598637 -11.7275362980954,-55.8226226659229 -11.7282156950659,-55.824196791117 -11.7288677190702,-55.8257820559521 -11.7294921714953,-55.8273779775412 -11.7300888621272,-55.8289840697511 -11.7306576092079,-55.8305998433507 -11.7311982394917,-55.8322248061595 -11.7317105882973,-55.8338584631982 -11.7321944995583,-55.8355003168391 -11.7326498258707,-55.8371498669575 -11.7330764285376,-55.8388066110847 -11.7334741776117,-55.8404700445601 -11.7338429519349,-55.842139660686 -11.7341826391748,-55.843814950881 -11.7344931358596,-55.8454954048355 -11.7347743474088,-55.847180510667 -11.7350261881627,-55.8488697550759 -11.7352485814081,-55.8505626235021 -11.735441459402,-55.8522586002813 -11.7356047633919,-55.8539571688026 -11.7357384436337,-55.8556578116657 -11.7358424594071,-55.8573600108381 -11.735916779028,-55.8590632478136 -11.7359613798578,-55.8607670037696 -11.7359762483108,-55.8624707597257 -11.7359613798578,-55.8641739967012 -11.735916779028,-55.8658761958736 -11.7358424594071,-55.8675768387367 -11.7357384436337,-55.869275407258 -11.7356047633919,-55.8709713840372 -11.735441459402,-55.8726642524634 -11.7352485814081,-55.8743534968723 -11.7350261881627,-55.8760386027038 -11.7347743474088,-55.8777190566583 -11.7344931358596,-55.8793943468533 -11.7341826391748,-55.8810639629792 -11.7338429519349,-55.8827273964546 -11.7334741776117,-55.8843841405818 -11.7330764285376,-55.8860336907002 -11.7326498258707,-55.8876755443411 -11.7321944995583,-55.8893092013798 -11.7317105882973,-55.8909341641886 -11.7311982394917,-55.8925499377882 -11.7306576092079,-55.8941560299981 -11.7300888621272,-55.8957519515872 -11.7294921714953,-55.8973372164223 -11.7288677190702,-55.8989113416164 -11.7282156950659,-55.9004738476756 -11.7275362980954,-55.9020242586456 -11.7268297351095,-55.903562102256 -11.7260962213342,-55.9050869100649 -11.7253359802049,-55.906598217601 -11.7245492432984,-55.9080955645053 -11.7237362502623,-55.9095784946716 -11.7228972487423,-55.9110465563849 -11.7220324943063,-55.9124993024595 -11.7211422503668,-55.9139362903746 -11.7202267881009,-55.9153570824101 -11.7192863863672,-55.9167612457787 -11.7183213316212,-55.9181483527588 -11.7173319178278,-55.9195179808242 -11.7163184463722,-55.9208697127728 -11.7152812259675,-55.922203136854 -11.7142205725612,-55.9235178468939 -11.7131368092385,-55.9248134424191 -11.7120302661242,-55.9260895287787 -11.7109012802821,-55.9273457172644 -11.7097501956123,-55.9285816252289 -11.7085773627462,-55.9297968762029 -11.7073831389401,-55.930991100009 -11.7061678879661,-55.9321639328751 -11.7049319800016,-55.9333150175449 -11.7036757915159,-55.934444003387 -11.7023997051563,-55.9355505465013 -11.7011041096311,-55.936634309824 -11.6997893995912,-55.9376949632303 -11.69845597551,-55.938732183635 -11.6971042435614,-55.9397456550906 -11.695734615496,-55.9407350688839 -11.6943475085159,-55.94170012363 -11.6929433451473,-55.9426405253637 -11.6915225531119,-55.9435559876296 -11.6900855651967,-55.944446231569 -11.6886328191222,-55.9453109860051 -11.6871647574088,-55.9461499875251 -11.6856818272426,-55.9469629805612 -11.6841844803382,-55.9477497174677 -11.6826731728021,-55.948509958597 -11.6811483649932,-55.9492434723723 -11.6796105213828,-55.9499500353582 -11.6780601104129,-55.9506294323287 -11.6764976043536,-55.9512814563329 -11.6749234791595,-55.9519059087581 -11.6733382143244,-55.9525025993899 -11.6717422927353,-55.9530713464707 -11.6701362005254,-55.9536119767545 -11.6685204269258,-55.9541243255601 -11.666895464117,-55.9546082368211 -11.6652618070783,-55.9550635631334 -11.6636199534374,-55.9554901658003 -11.661970403319,-55.9558879148745 -11.6603136591919,-55.9562566891977 -11.6586502257164,-55.9565963764376 -11.6569806095905,-55.9569068731223 -11.6553053193955,-55.9571880846715 -11.653624865441,-55.9574399254254 -11.6519397596095,-55.9576623186709 -11.6502505152006,-55.9578551966648 -11.6485576467744,-55.9580185006547 -11.6468616699952,-55.9581521808964 -11.6451631014739,-55.9582561966699 -11.6434624586109,-55.9583305162908 -11.6417602594384,-55.9583751171206 -11.6400570224629,-55.9583899855736 -11.6383532665069,-55.9583751171206 -11.6366495105508,-55.9583305162908 -11.6349462735753,-55.9582561966699 -11.6332440744029,-55.9581521808964 -11.6315434315398,-55.9580185006547 -11.6298448630185,-55.9578551966648 -11.6281488862393,-55.9576623186709 -11.6264560178132,-55.9574399254254 -11.6247667734042,-55.9571880846715 -11.6230816675727,-55.9569068731223 -11.6214012136182,-55.9565963764376 -11.6197259234232,-55.9562566891977 -11.6180563072973,-55.9558879148745 -11.6163928738219,-55.9554901658003 -11.6147361296948,-55.9550635631334 -11.6130865795763,-55.9546082368211 -11.6114447259354,-55.9541243255601 -11.6098110688967,-55.9536119767545 -11.6081861060879,-55.9530713464707 -11.6065703324883,-55.9525025993899 -11.6049642402784,-55.9519059087581 -11.6033683186893,-55.9512814563329 -11.6017830538542,-55.9506294323287 -11.6002089286601,-55.9499500353582 -11.5986464226009,-55.9492434723723 -11.5970960116309,-55.948509958597 -11.5955581680205,-55.9477497174677 -11.5940333602116,-55.9469629805612 -11.5925220526755,-55.9461499875251 -11.5910247057712,-55.9453109860051 -11.5895417756049,-55.944446231569 -11.5880737138916,-55.9435559876296 -11.5866209678171,-55.9426405253637 -11.5851839799019,-55.94170012363 -11.5837631878664,-55.9407350688839 -11.5823590244978,-55.9397456550906 -11.5809719175177,-55.938732183635 -11.5796022894523,-55.9376949632303 -11.5782505575037,-55.936634309824 -11.5769171334225,-55.9355505465013 -11.5756024233826,-55.934444003387 -11.5743068278574,-55.9333150175449 -11.5730307414978,-55.9321639328751 -11.5717745530122,-55.930991100009 -11.5705386450476,-55.9297968762029 -11.5693233940736,-55.9285816252289 -11.5681291702675,-55.9273457172644 -11.5669563374014,-55.9260895287787 -11.5658052527316,-55.9248134424191 -11.5646762668895,-55.9235178468939 -11.5635697237752,-55.922203136854 -11.5624859604525,-55.9208697127728 -11.5614253070462,-55.9195179808242 -11.5603880866415,-55.9181483527588 -11.5593746151859,-55.9167612457787 -11.5583852013926,-55.9153570824101 -11.5574201466465,-55.9139362903746 -11.5564797449128,-55.9124993024595 -11.5555642826469,-55.9110465563849 -11.5546740387075,-55.9095784946716 -11.5538092842715,-55.9080955645053 -11.5529702827514,-55.906598217601 -11.5521572897153,-55.9050869100649 -11.5513705528088,-55.903562102256 -11.5506103116795,-55.9020242586456 -11.5498767979042,-55.9004738476756 -11.5491702349183,-55.8989113416164 -11.5484908379478,-55.8973372164223 -11.5478388139436,-55.8957519515872 -11.5472143615184,-55.8941560299981 -11.5466176708866,-55.8925499377882 -11.5460489238058,-55.8909341641886 -11.545508293522,-55.8893092013798 -11.5449959447164,-55.8876755443411 -11.5445120334554,-55.8860336907002 -11.5440567071431,-55.8843841405818 -11.5436301044762,-55.8827273964546 -11.543232355402,-55.8810639629792 -11.5428635810788,-55.8793943468533 -11.5425238938389,-55.8777190566583 -11.5422133971542,-55.8760386027038 -11.541932185605,-55.8743534968723 -11.5416803448511,-55.8726642524633 -11.5414579516056,-55.8709713840372 -11.5412650736117,-55.869275407258 -11.5411017696219,-55.8675768387367 -11.5409680893801,-55.8658761958736 -11.5408640736066,-55.8641739967012 -11.5407897539857,-55.8624707597257 -11.5407451531559,-55.8607670037696 -11.5407302847029)))","1"
